nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77394A,01F5ZAKH61C5S2905661MTNMNB,Rubelles,Voirie,rue du perres,77394,"[48.552988100000000,2.670981200000000]",2,FRS77EEC7712812,01F5ZB3EZNAVAPDK94G20VQYEX,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22151953528295,2015-05-28,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77398A,01F5ZAKH613YAZN3S2J4AMDG4C,Sablonnière,Voirie,route de Brodards,77398,"[48.875220300000002,3.295730200000000]",2,FRS77EEC7712911,01F5ZB3EZN8BR4H99DHWB0FZ6E,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22198118507965,2016-02-23,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77501A,01F5ZAKH61WWA0H0Y8X8NR586D,Villecerf,Voirie,rue de la roche du saut,77501,"[48.325365099999999,2.848261700000000]",2,FRS77EEC7715612,01F5ZB3EZPD5QG1H4BMTMF5VSG,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156005626656,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77501A,01F5ZAKH61WWA0H0Y8X8NR586D,Villecerf,Voirie,rue de la roche du saut,77501,"[48.325365099999999,2.848261700000000]",2,FRS77EEC7715611,01F5ZB3EZNQ6E39S7F4BT61X8P,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156005626656,2015-05-29,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77493A,01F5ZAKH61B1QR8NPNPA5FB6XD,Verneuil-l'Etang,Voirie,rue de l'égalité,77493,"[48.644660000000002,2.835404800000000]",2,FRS77EEC7715512,01F5ZB3EZNK786BYPHF6VY9Y37,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22198407943570,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77493A,01F5ZAKH61B1QR8NPNPA5FB6XD,Verneuil-l'Etang,Voirie,rue de l'égalité,77493,"[48.644660000000002,2.835404800000000]",2,FRS77EEC7715511,01F5ZB3EZN65ZZPCVHNA47PCDD,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22198407943570,2016-05-30,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77524A,01F5ZAKH61QHH4V61S5VESVP7P,Vimpelles,Voirie,grande rue,77524,"[48.439373799999998,3.165309100000000]",2,FRS77EEC7716412,01F5ZB3EZP1RNHDQNR89SHFW86,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22198552661336,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77522A,01F5ZAKH61DPW9CNSTFH732PYT,Villiers-sur-Seine,Voirie,rue des Dronots,77522,"[48.455891000000001,3.376130900000000]",2,FRS77EEC7716312,01F5ZB3EZP8AXNNNRC8FADH04M,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22104196656390,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77318A,01F5ZAKH61V9K8ZRSR3XPB92V5,Mortcerf,Voirie,Place de l'Eglise,77318,"[48.789228000000001,2.915816000000000]",2,FRS77EEC7710811,01F5ZB3EZMVV3QQPRKWFXGP719,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22178871041270,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77437A,01F5ZAKH61WTEKG4MTFSZFAC2M,St-Soupplets,Voirie,rue des pissotes,77437,"[49.039306799999999,2.806383300000000]",2,FRS77EEC7714811,01F5ZB3EZN1DNQ3A19GMKCV0SR,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22193053383251,2016-08-10,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77410A,01F5ZAKH61WGPSNTS8EQJ6902S,St-Germain-Laxis,Voirie,rue Grande,77410,"[48.581678400000001,2.708958600000000]",2,FRS77EEC7714312,01F5ZB3EZN4J1RBQ50KRRT98P5,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22199565684322,2015-05-28,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77410A,01F5ZAKH61WGPSNTS8EQJ6902S,St-Germain-Laxis,Voirie,rue Grande,77410,"[48.581678400000001,2.708958600000000]",2,FRS77EEC7714311,01F5ZB3EZNA9YK3BP1T0ERTTW2,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22199565684322,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77405A,01F5ZAKH61XCEQM4H8763DKJRV,St-Cyr-sur-Morin,Voirie,avenue Daniel Simon,77405,"[48.906220200000000,3.185280300000000]",2,FRS77EEC7714212,01F5ZB3EZNGVTVN4RH52GMAX9E,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22192185078105,2016-12-16,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77405A,01F5ZAKH61XCEQM4H8763DKJRV,St-Cyr-sur-Morin,Voirie,avenue Daniel Simon,77405,"[48.906220200000000,3.185280300000000]",2,FRS77EEC7714211,01F5ZB3EZN27M39G9VAVXJ53S4,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22192185078105,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77403A,01F5ZAKH61FG0J89KJ37MYHJGE,St-Brice,Voirie,avenue Patton,77403,"[48.566857900000002,3.324743500000000]",2,FRS77EEC7714112,01F5ZB3EZNTZPW1S065NHCYJF6,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156873933463,2015-05-28,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77403A,01F5ZAKH61FG0J89KJ37MYHJGE,St-Brice,Voirie,avenue Patton,77403,"[48.566857900000002,3.324743500000000]",2,FRS77EEC7714111,01F5ZB3EZNAGAMNWDCA6D3VQ0B,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156873933463,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77398A,01F5ZAKH613YAZN3S2J4AMDG4C,Sablonnière,Voirie,route de Brodards,77398,"[48.875220300000002,3.295730200000000]",2,FRS77EEC7712912,01F5ZB3EZN792H57MTK6NT9BZC,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22198118507965,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77426A,01F5ZAKH61GSQNYV98299GXJRZ,St-Méry,Voirie,route de Mormant,77426,"[48.578263800000002,2.828953200000000]",2,FRS77EEC7714411,01F5ZB3EZNNY5MFTRQJ78PM9Q1,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22152532399409,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77437A,01F5ZAKH61WTEKG4MTFSZFAC2M,St-Soupplets,Voirie,rue des pissotes,77437,"[49.039306799999999,2.806383300000000]",2,FRS77EEC7714812,01F5ZB3EZN2DBDT2PZM19FQ785,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22193053383251,2016-12-16,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77522A,01F5ZAKH61DPW9CNSTFH732PYT,Villiers-sur-Seine,Voirie,rue des Dronots,77522,"[48.455891000000001,3.376130900000000]",2,FRS77EEC7716311,01F5ZB3EZPN8449KEFBFCT352G,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22104196656390,2017-02-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77439A,01F5ZAKH61NHB83D9ESKR7X5BM,Salins,Voirie,rue de Courcelles,77439,"[48.421994300000001,3.023393900000000]",2,FRS77EEC7713111,01F5ZB3EZNVR5853YR4ZY0F08T,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22151664092689,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77457A,01F5ZAKH6188ZPT0CHFCQQM031,Solers,Voirie,rue de la Tournelle,77457,"[48.657776599999998,2.717253600000000]",2,FRS77EEC7713912,01F5ZB3EZNK32QFS923FZRS9H8,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22190737900155,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77457A,01F5ZAKH6188ZPT0CHFCQQM031,Solers,Voirie,rue de la Tournelle,77457,"[48.657776599999998,2.717253600000000]",2,FRS77EEC7713911,01F5ZB3EZNQEZ5CJ3QX834BH5W,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22190737900155,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77456A,01F5ZAKH610WZFNN06YE1R2PHP,Soisy-Bouy,Voirie,rue de la mairie,77456,"[48.509863000000003,3.289959300000000]",2,FRS77EEC7713812,01F5ZB3EZNHS5SFYK7ED2PB28E,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156729215617,2016-08-12,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77456A,01F5ZAKH610WZFNN06YE1R2PHP,Soisy-Bouy,Voirie,rue de la mairie,77456,"[48.509863000000003,3.289959300000000]",2,FRS77EEC7713811,01F5ZB3EZNFSFZWQR8A0G1VMVG,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156729215617,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77455A,01F5ZAKH61V21XFV3EBBW23ZCJ,Soignolles-en-Brie,Voirie,rue de Champeaux,77455,"[48.652873000000000,2.699050000000000]",2,FRS77EEC7713712,01F5ZB3EZN638JMP8KWCRXFVE0,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22176989709801,2016-08-11,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77455A,01F5ZAKH61V21XFV3EBBW23ZCJ,Soignolles-en-Brie,Voirie,rue de Champeaux,77455,"[48.652873000000000,2.699050000000000]",2,FRS77EEC7713711,01F5ZB3EZNXNPRHHNYA3VZNG99,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22176989709801,2016-04-13,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77453A,01F5ZAKH615T44TYYE5HJP8AXY,Sivry courty,Voirie,rue du Calvaire,77453,"[48.527020999999998,2.750641000000000]",2,FRS77EEC7713612,01F5ZB3EZN0TRAPJWEZV518M36,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22177134427607,2016-08-10,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77426A,01F5ZAKH61GSQNYV98299GXJRZ,St-Méry,Voirie,route de Mormant,77426,"[48.578263800000002,2.828953200000000]",2,FRS77EEC7714412,01F5ZB3EZN1N4MH2TQM62GMS4M,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22152532399409,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77435A,01F5ZAKH61GB3Q6R56FSTMZADS,St-Sauveur-sur-Ecole,Voirie,rue Creuse,77435,"[48.499256400000000,2.541457200000000]",2,FRS77EEC7714712,01F5ZB3EZNXFDCKH16T5JNTEPK,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22147033123031,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77428A,01F5ZAKH61DRET8WA96DW8JABX,St-Ouen-en-Brie,Voirie,rue Brise mur,77428,"[48.558924599999997,2.915420500000000]",2,FRS77EEC7714511,01F5ZB3EZNB94M504PZAX80V2Z,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22157018651247,2016-01-22,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77428A,01F5ZAKH61DRET8WA96DW8JABX,St-Ouen-en-Brie,Voirie,rue Brise mur,77428,"[48.558924599999997,2.915420500000000]",2,FRS77EEC7714512,01F5ZB3EZNHZSS8BP079ZEDVJ3,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22157018651247,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77519A,01F5ZAKH61226N04Q3D9F4JANT,Villiers-St-Georges,Voirie,route de Provins,77519,"[48.649963000000000,3.406241000000000]",2,FRS77EEC7716212,01F5ZB3EZP78JSCEH73WT2H0JW,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22179594630237,2016-05-30,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77519A,01F5ZAKH61226N04Q3D9F4JANT,Villiers-St-Georges,Voirie,route de Provins,77519,"[48.649963000000000,3.406241000000000]",2,FRS77EEC7716211,01F5ZB3EZPMW455VRVDTGMWNKG,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22179594630237,2016-08-10,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77518A,01F5ZAKH6137W78F5N8C2QK3VA,Villiers-en-Bière,Voirie,rue Cambot,77518,"[48.494174899999997,2.599086200000000]",2,FRS77EEC7716112,01F5ZB3EZPNSYJCBJ9NJA83V66,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22184080879899,2016-04-05,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77518A,01F5ZAKH6137W78F5N8C2QK3VA,Villiers-en-Bière,Voirie,rue Cambot,77518,"[48.494174899999997,2.599086200000000]",2,FRS77EEC7716111,01F5ZB3EZP7NFWRWQVF6MPTCJS,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22184080879899,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77517A,01F5ZAKH61ZBJNVVX7GPVZJR86,Villevaudé,Voirie,place de Bordeaux,77517,"[48.900551900000004,2.672179300000000]",2,FRS77EEC7716012,01F5ZB3EZP55XAWBVMMPD5X8GM,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22108248751593,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77517A,01F5ZAKH61ZBJNVVX7GPVZJR86,Villevaudé,Voirie,place de Bordeaux,77517,"[48.900551900000004,2.672179300000000]",2,FRS77EEC7716011,01F5ZB3EZPY8NCFV5YG87MJPHY,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22108248751593,2016-09-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
